id, folding
bpRNA_RFAM_16799,((((....((((((((((((....))))))))..((((((((((.((..(((((.((((((((((....))))))))))...)).)))..)).))))))))))(((.((...)).))).......((((((.(((.(((.....)))))).))))))((((((......)))))).))))....))))...
bpRNA_RFAM_39100,....((((((((.((((.(((((((((((((((((((((....))))))))))))))).)))))).))))((((((((....))))))))...............((((((((.((.(((....))).)).))))))))..)))).))))....((((.((((((((.........))))))))...))))
bpRNA_RFAM_41449,.....((((((.(((((((((((..(((........)))...))))))))))).......))))))..(((((((((((((.(((......))).))))..............((((.((((....)))).)))).......((((((((((.......)))))))))).........)))))))))....
bpRNA_RFAM_41930,..(((((((.((((.((((((((.....)))))))).)))))))))))....((((..((.((((((((((((((.(((.((((...)))).))).)).))))))))))))(((((((.((((.........)))).)))))))....))..))))(((......)))..(((((.(((...)))))))).
bpRNA_RFAM_1039,..(((((((.((((....)))).)))...))))....((((((((((((((((((((((..((...((((((((...)))))))).)))))))))))))).....))))))))))((((..((((((....)))))))))).....((((((.(((((.............)))))..)))))).......
bpRNA_RFAM_26163,...........(((((((((((((...))).)))))((.(((((((...(((.(((((........(((((..(((.((.(((.........(((((...................)))))......))).)).)))....)))))))))).)))....))))))))))))))..................
bpRNA_RFAM_35232,.............((((((((....))))))))........((((((((((((......(((((......)))))...)))))))))))).....(.((((((...((..((((((((...((((........))).)...)))))))).)))))))))((((((((((......))))))))))......
bpRNA_RFAM_35854,((((..(((((((((((((((((((.....)))))..))))...))))....))))))..))))..........((((((....((.((((.((((((((((((((((((.((((.((((((((((....)))))).)))).........)))))))).)))).)))))))))).).))).))..))))))
bpRNA_RFAM_34891,.....((((((((((((..(((((((((((.((..........))...))))))))..............(((....))))))))))))))....((((((((((....((((....(((((((...............))))))).(((((....))))).))))))))))))))..........)))).
bpRNA_RFAM_39218,.((((((.((.((((((.....(((.(((...((((...........)))))))...))).....((((...(.(((((((((...................))))))))))))))..(((((..........)))))((((..((((((.((...)).))))))..)))))))))).)))))))).....
bpRNA_RFAM_6242,.((((...((((.(..........).)))).))))(((((((....)))))))..((((((((.......(((((...))))))))))))).(((.(((((((((.(((((((((..((((((((((((((((((....)))).....)).))))))))))))..)))).)).))))))))))))...)))
bpRNA_RFAM_1076,((((..(((.((((....)))).)))....))))((((((.(((.((((....)))).))).))))))((((((...))))))(((((....)))))..........((((((((((....(((((.((....))))))).)))))..((((((((((((...........)))))).))))))..)))))
bpRNA_RFAM_41445,..(((((.((((........)))).))))).......(((((.((.(((((((((..................(((((((((..........))))))))).............((((((((....)))).))))......(((((((((((.......)))))))))))...))))))))).)).)))))
bpRNA_RFAM_9008,........((((.((.((((((((....)))).)))).))...........((((.......))))((((((...))))))....((((...((..((((((.....(((.((((((((...))))))))...)))))))))..))......)))).((((((..((....))..))))))...))))...
bpRNA_RFAM_33326,(((...)))........((((((((.((((..........((((...))))...............(((......))).(((((..((((((.....))))))..)))))..(((((......)))))...)))).)))))))).....................((((((...........))))))...
bpRNA_RFAM_9134,..((((((((((..(((.((.........(((.((((((...)))))..(((((.......))))).).))))).)))..))))))))))(((((((((((......(((.((((((....))))))...)))))))))...)))))(((((.((((.(((.(.((.....)).).))))))).)))))..
bpRNA_RFAM_18503,..........((((..(((((...(((((((((((.(((((((..((.((....(((((.((.((...(((((((...(((...(((..(((..........)))..)))..)))..)))))))...)).)).))))))).))..))))))).))))).))))))......)))))..)))).........
bpRNA_RFAM_1023,...((((((.(((((...)))))((((.((.(((...))).)).))))(((((.((((((((......((((((......))))))...)))))))))))))......((((..(((((((.(...((((....)))).))))))))..))))...(((((....((...))..)))))...))))))...
bpRNA_RFAM_6238,...........(((((((((((.......)))))).)))))(((((....))))).((((((((((.......(((((.....)))))))))))))))..((((((.(((.(((...(((...((((((((.((((((((.....))))))..)).))))))))...)))....)))))).).)))))...
bpRNA_RFAM_39103,(((.......(((((......(((....)))..))))).......)))(((((.((((.((((((.........(((((((..((............)).))))))).....((..(((((..........)))))..))..((((((.........))))))..))))))...))))..)))))......
bpRNA_RFAM_24704,..............(((((..(((((......(((((.........((.((((((((((((........))))))...)))))).)))))))....((((((((.....)))).))))...(((((..((((((.(((.((((((.....))))))...))).))))))))))).)))))..)))))....
bpRNA_RFAM_1074,......(((..(((....)))..)))..((((((((((........(((((((......))))))).((((((...)))))).((((((((((((........))))..))))))))((((...))))))))))))))........((((((((((((((.........))))))).))))))).......
bpRNA_RFAM_9209,..((((....((((((((((.((((((((....)))))))).....(((..(((((.......)))))......)))...(((....(((((..((((.(.((((.....(((.((((....))))...))).)))).)..)))).....)))))..)))((((...))))))))))).)))...))))..
bpRNA_RFAM_980,.........((((....)))).((((.(((.(((((.........((((((((....))))))))(((((((...))))))).......))))).)))))))......((((((((((((....((((....))))..)))))))).((((((((..(((...........)))..).)))))))))))..
bpRNA_RFAM_3050,...((((((((((.(((((((((.((((....))))))))..))))).............(((((((((....(((((((...(.((...(((((.......)))))..)))...)))))))..)))))))))..(((((((((....)))))))))(((..((....))...))).))))))))))....
bpRNA_RFAM_3044,....(((((((((((.((((((.(((...((((.(((((((.....((.((.....(((((((((...(((((((..((.((...(((((((((((...)))))).)))))..)).))..))).)))).)))))))))..)).)).....))))))).))))....))).))))))))))))))))).....
bpRNA_RFAM_41513,.(((((((((((.((((((((..(..((((((((((((...........((((((((((((((((.....................)))))))).)))))))))))))))).)))).)..))))))....)).)))))))))))........((((((...))))))((((((((((....)))))))))).
bpRNA_RFAM_18263,....................(((((....(((((...(((((((..(((((....)))))...(((((((((.((((.........(((...((((.....))))....)))...........)))))))))))))((.(..((((....))))..).))........).)))))).)))))....))))).
bpRNA_RFAM_9112,........(((((((.(((((((...(((((....(((((.....)))))((((((.....))))))..(((....))).(((...(((...(((.((((((.....(((.(((((((((...)))))))))...))))))))).)))......)))....)))))))))))))))))))))).........
bpRNA_RFAM_41659,..((((...((((((.((((..((((...((((((....)))))).........(((((((((((.((((.(((((....))))).))))..))))))).))))......(((((...))))).....))))..)))).)))))).)).)).......................((((........))))..
bpRNA_RFAM_13010,.......((((((((.(..(((..((((((((.....((((((((((((....((((....))))....))))))....((((((.(((.......)))))))))...))))))(((((...((((......))))...........)))))....)))))))).)))..).))..))))))..........
bpRNA_RFAM_18557,.......((((.((((((((((.((((((.(((.(((..((.(.(((((((((((.(((.(((..((((((((.((..((.((((((................)))))).))..)).))))))))..))).)).).)))))))))))).))..))).))).)))))).)))))))))).)))).........
bpRNA_RFAM_1079,((((...(((.((((....)))).)))....))))...............(((.((((((((......(((((((...))))))).)))))))))))..........(((((((..(((....((((((....)))))))))..))).(((((((((((((...........))))))))))))).))))..
bpRNA_RFAM_924,...(((....)))....((((..((((.(((((((((...(((...((((((........))))))(((((((...))))))))))...)))))))))))))..).)))..(((((((((((((.......)))...))))))))))...((((((((((.............))))).)))))........
bpRNA_RFAM_12821,....(((...(((((....))))).)))((((..(((.((((.((((((..((((...((....))))))...)))))))))).))).....)))).......((((((..((.......)).))))))...(((((((.......((((.....((((........))))..)))).....)))))))...
bpRNA_RFAM_895,..(((((((.((((....)))).)))...)))).......((((...(((((.(((((((.(((...(((((((...)))))))))).))))))).)))))....))))...(((((.(((...((((....)))).))))))))..(((((((((((((...........)))))).))))))).......
bpRNA_RFAM_9038,((...(((((((.(((((((((((((((....)))))).....((((..(((((.......))))).....)))).)))).))))).)))))))((((((.....(((.(((((((((.....)))))))))...)))))))))..((((...))))..((((...(.(((......)))).)))).))...
bpRNA_RFAM_26712,..................((..(((((((....(((..(...(((..(((((((...)))))))..))).)..)))((((((.....))))))...)))))))..)).............((.(((((((.....((((((.((((((.(((((...))))).)))))).))))))..))))))).))....
bpRNA_RFAM_39289,.((((.(((.((.((......))..)).)))...........((.((........)).))((((((((....))(((((((((.(((..........)))..)))))))))...((..(((((..........)))))..))..((((((.((...)).))))))...))))))...))))...........
bpRNA_RFAM_33359,(((............)))..................(((..(((((((........((..((((((.(((......))).((((..((((((.......)))))).))))..(((((......))))))))))).........)).......)))))))..)))..((((((...........))))))...
bpRNA_RFAM_3086,.....((((((((((.((((.((((((((.((..((.(((((....(((((......)))))(((...)))...(((((....(((....((((......))))...)))....)))))((((((.......))))))......))))).))..)).)))))......)))))))))))).)))))......
bpRNA_RFAM_8978,...((((((((((..((((....))))))))))).)))(((((......((..((((((....)))))).))))))).......(((.((((.(((((((((((...(((.(((((...)))))...)))))))))).((((....)))).(((...(((.((((...)))).))))))))))))))..)))
bpRNA_RFAM_1072,..((((((((.((((....))))))))....))))........(((((.(((((((.(((((...((.(((((((....)))))))))..))))))))))))....)))))...(((((...((((((.....)))))).)))))..((((((..(((((((......)).)))))...)))))).......
bpRNA_RFAM_18514,((((((((.((.(((((((((((((((((..(((((((......(((((((((((((..((((((..((((((((.((..(((((.((((..(((....))))))).)))))..)).))))))))..))))))...))))))))).))))..)))))))..))))))))))))))))).)).))))))))..
bpRNA_RFAM_24657,.................(((((((.(((.((.((.(((((.............)))))..)).))..))).))))).))............(((((((..((((.....(((((.(((((((........((..((((......))))..)).......))))))).)))))...)))).))))))).....
bpRNA_RFAM_18535,(((.(.(((((((((((((.((...((((((.((((((((.((((((.((((..((((.(((((.((((.(..((.(((.((((((((...............)))))))).))).))..).)))).))))).))))..)))).).))))).)))))))).))))))...)))))))))))).))).).))).
bpRNA_RFAM_998,..(((((((.((((....)))).)))...)))).(((.((((.....(((((.(((((((.(((...(((((((...)))))))))).))))))).)))))...)))).)))(((((.(((...(((.....)))...))))))))..((((((((((((.............))))).))))))).......
bpRNA_RFAM_14046,..((((.(((....((((.(((.(((((((((((((((...)))))))))))))....)))))..))))...))).))))........((((((((.(((((((....)))))))))))))))....(((((((((.((..((((..((((..(((....))).))))..))))..)).))))))))).....
bpRNA_RFAM_886,...(((.(((..(((....)))..)))...)))........(((((.((((((........))))))((((((....))))))............(((.......)))....((((((..((...((((....)))).))..))))))...((((((((((.............))))).))))))))))...
bpRNA_RFAM_28815,((((.(.(((((((((.((((....)))).))))))).((((((((.((((.......(((((((.(((((.......))))).)))))))..........)))).))))))))..((((((((..(((......)))..)).)))..)))...))..).))))..........(((((((.....)))))))
bpRNA_RFAM_889,..............(((.........(((((..(((((((...)))))))(((((..(((...(((((((....))))))).)))..)))))))))).....((....))((((((.(((....((((....)))).)))))))))..((((((((..(((...........)))..).))))))))))....
bpRNA_RFAM_18367,.(((...((.(((((((((.......(((((...)))))..(((......)))...((((.....))))....))))))))).)).(((.(.(((((((......))))))).).))).(((((((((.((.....)).)))))))))............)))......((((..((........))..))))
bpRNA_RFAM_992,......(((.((((....)))).))).....((((......((((((.(((((.((((((((((....(((((((...)))))))))).))))))).)))))....))))))(((((((((...(((((....)))))))))))))).((((((.((((((...........))))))..))))))))))...
bpRNA_RFAM_921,.........(((((.(((....))).((((((.......).)))))....(((((((......)))))))..((((....)))).....((....))..........)))))((((.(((((...((((....)))).))))).))))..(((((((((((.............)))))).))))).......
bpRNA_RFAM_9371,((((.....(((((((((((........(((.....(((..(((((.......)))))....))).....)))((..((((..((...(((((.....(((.(((((((((((((....)).)))))))))))...)))))))).....))...))))..))((((...))))))))))))))).....))))
bpRNA_RFAM_9268,..(((((.....(((.((((((....(((((((....(((((..(((((((((((...)))))).)))))((((.(...((....)).).))))(((.....)))..)))))..))).))))...))))))))))))))((.(((((((....((((.....)))).....))))))))).............
bpRNA_RFAM_33981,.((((((((((((.((.(((((((.....)))).((..((..((((((.((..((((((....))))))..)).))))))..))..)).......)))))))))))))))))...(((((.(((((((((....))))))))).(((((((....))))))).......)))))(((((......)))))...
bpRNA_RFAM_9306,(((((((..............(((((((((.....)))).))))).....(.(((((((........((((.(((((((.....))))))).))))))))))).)(((.....))).((((((....))))))......)))))))..((.((((((((((.((((...)))).))))...))))))..))..
bpRNA_RFAM_38194,(((..((.(.....).))..))).....(((((.(..(((((((..((((..(...((((((((((((((((..((((((...)))))).)))))....))))...((....)).........((..((((......)))))).............))))))))..))))....)))))))..).)))))...
bpRNA_RFAM_2971,((((((..(((..((((((....))))))))).))))))..(((.((((((...)))))).)))((((....((((((((((.(((((.(((....)))))))).))))))).)))....(((.((((((((...)))))))).))).((((......(((((......)))))....))))......)))).
bpRNA_RFAM_1050,(((....(((..(((....)))..))).....))).....((((.........(((((((..(((((.((((((...))))))))))).))))))).........))))...((((((((((...((((....)))).))))))))))...((((((..(((...........)))..).)))))........
bpRNA_RFAM_33264,(((((....)))))...(((((............(((((((((.....))))).))))((..((((((.(((......)))(((((((....)))))))...(((((....))))).)))))).))(((((((..((((((....))))))....))))))).(((((.((......))))))))))))....
bpRNA_RFAM_988,......((..((((....))))..))..(((.((.(((.(((((((.....((((((((..((((.(((((((....)))))))))))))))))))........((((((((((((.......(((((....)))))))))))).)))))..........(((((......))))))))))))))))).))).
bpRNA_RFAM_963,..(((((((.((((....)))).)))....)))).......((.(((((..((..(((((((.((...((((((....)))))).)))))))))..)).....))))).)).(((((((..((.((((....)))))))))))))..((((((.(((((..............)))))..)))))).......
bpRNA_RFAM_9305,..(((.(((...((((......(((..((((....))))..)))......)))).(((((.......)))))((((.....)))).....))).)))(((((((((.....(((.((((((.....))))))...))))))).))))).(((((((.((.(((........))).))...)))))))......
bpRNA_RFAM_35746,.....((((((.........))))))..(((.((((((((((((.....(.(((...........))).).....))).))))))))).))).((.(((.((((((((((..((((((........))))))..))))))).)))))).))((..(((.......)))....))(((((((....))))))).
bpRNA_RFAM_9064,........(((((((.((((((((((..............(((..(((((.......)))))....))).(((....)))..((.((((((...)))))).))..((((((.(((((.....)))))))))))..........((((.((......)).)))).)))))...))))).)))))))........
bpRNA_RFAM_18520,(((((((((....((((.((((((..(((((.....(((.(.((((((((...(((((.((.(((((((.(.(((((((.((((.((((((......)))...))).)))).))))))).).))))))).)).)))))....)))))))).).)))....)))))..)))))).))))....)))))))))..
bpRNA_RFAM_8656,..(.(((((((.((((((((.(((.((.....((((((.(((.......))).))))))....))..))).)).)).))))..((((.(((((((......))))))).))))((((.((((((......)))))))))).((((((((..(((((....)))))))).....)))))....))))))).)..
bpRNA_RFAM_41438,......((.((((((.............((((((.((((((((...))))...)))).))))))........(.(((((.(((...)))))))))((((......)))).((((.(((.((((.....)))).)))))))...(((((((((((.......))))))))))).....))))))..))......
bpRNA_RFAM_42507,(((((....(((((.........((((((...)))))).....((.((....)).))..((.(...((((.(((((((.((.((......)).)))))))))..))))...).))...........)))))..............)))))............((((((((((.(((...))).))))))))))
bpRNA_RFAM_9297,((.....))..((((((((.(((((((.(((....))).)))))))...((....))(((((....(((((..((((.((((........)))).).)))..))))).))))).(((((((.....)))))))...(((((((...)))).).)).(((.(((....))).))))))))).))..........
bpRNA_RFAM_33969,........((((..((.((((..((..((((((((((.((.(((((((.(..(((((((....)))))))..).))))))).))..(((((..(((((.....)))))..)))))))))))))))..))....)))))).))))(((((((....)))))))............(((((......)))))...
bpRNA_RFAM_3057,(((((((((((((((.((.((((((((......((((((..(((...((((.((((((..((.(((.....((.((((....((........))..)))).))....))).)).)))))).))))((((.((.....)).)))))))..)).)))).....))))))))...))))))))...))))))))).
bpRNA_RFAM_39251,...(((((((((((((..((((((.(.....).)))).))..)(((((..((.((..((((...)))).......)).)).....))))).............))))).)))))))..((((((..(((......))).(((.(((.(((.((...)).))).)).).)))...)))))).............
bpRNA_RFAM_908,(((....((...(((....)))...))...)))((((((((.((...((((((((....))))))))(((((((...)))))))..)).)))..))))).............(((((((...(((((....))))).))).))))..(((((((((.(((............))).))).)))))).......
bpRNA_RFAM_39156,.(((((((...(((....(((..........)))....)))...))))).)).....((((.(((..(((((.....(((((...((((...........))))...))))).((((..((((((........))))))..)).))((((((.........)))))).))))).))).))))...........
bpRNA_RFAM_18096,...((((((((...((((((((((((((((.....((.....))..))))))).))))).............(((((((((((((((...)))))))).))))))).....)))).......((..(((((.((((...(((.(((....))))))....)))))))))..))........))))))))....
